"design","series","subsample","event_month","mean_car","boot_se","lo","hi","n"
"Monthly SC","Corrected","Cash merger",7,0.000711060793576052,0.00702623916012786,-0.0125996639892409,0.0145480233828058,7083
"Monthly SC","Corrected","Cash merger",8,0.00484755910356084,0.00786484300133288,-0.0093915390357011,0.020010932486752,7083
"Monthly SC","Corrected","Cash merger",9,0.00138914162025087,0.0083603521993667,-0.0150199338061755,0.0177180741080138,7083
"Monthly SC","Corrected","Cash merger",10,-0.0017204094221053,0.00935179429685227,-0.0206319498931195,0.0156223000200356,7083
"Monthly SC","Corrected","Cash merger",11,-0.00532082569033236,0.00943218301686504,-0.0242882554980292,0.0124001796617408,7083
"Monthly SC","Corrected","Cash merger",12,-0.00398764786950458,0.0101245341290859,-0.0245351496573317,0.0162197040568314,7083
"Monthly SC","Corrected","Cash merger",13,-0.00548797458572817,0.0103169250833157,-0.0254969841442631,0.0147444680019776,7083
"Monthly SC","Corrected","Cash merger",14,-0.00822948500413948,0.0103624876084375,-0.0292022596174546,0.0124393235408761,7083
"Monthly SC","Corrected","Cash merger",15,-0.0106876020177116,0.0109453177850875,-0.0333473596101435,0.0104194363330509,7083
"Monthly SC","Corrected","Cash merger",16,-0.0106285403774003,0.0109335200172218,-0.0323983644299502,0.0108495819344021,7083
"Monthly SC","Corrected","Cash merger",17,-0.012566142503606,0.0113783791965562,-0.0343148691360981,0.00988292299529219,7083
"Monthly SC","Corrected","Cash merger",18,-0.0155971214855859,0.0113693232630474,-0.0378147448535369,0.00639845079723312,7083
"Monthly SC","Corrected","Cash merger",19,-0.0185017105482693,0.0121562858170735,-0.0426855677005711,0.00523458721602887,7083
"Monthly SC","Corrected","Cash merger",20,-0.0194874631345106,0.0136351878088766,-0.0466942705261931,0.00653947422043746,7083
"Monthly SC","Corrected","Cash merger",21,-0.0197285391136641,0.0141914922729348,-0.0486560197973828,0.00720678332549832,7083
"Monthly SC","Corrected","Cash merger",22,-0.0206273473348434,0.0143733569992935,-0.0497080081709404,0.00692994304536931,7083
"Monthly SC","Corrected","Cash merger",23,-0.0218169597095328,0.014883718513562,-0.0504632904777946,0.00629387584470825,7083
"Monthly SC","Corrected","Cash merger",24,-0.0203492400534376,0.0143166707490974,-0.0484758853670289,0.00663828862984873,7083
"Monthly SC","Corrected","Cash merger",25,-0.0236999837348536,0.0146008640155228,-0.0513276499934313,0.00430357023899885,7083
"Monthly SC","Corrected","Cash merger",26,-0.0246162089436834,0.0151763813845161,-0.0540721323921752,0.0039643641251072,7083
"Monthly SC","Corrected","Cash merger",27,-0.0225944142945515,0.015562288711129,-0.0523182456023721,0.0074624146882552,7083
"Monthly SC","Corrected","Cash merger",28,-0.0235044949411302,0.0157373176781597,-0.0537814479770571,0.00754541093619076,7083
"Monthly SC","Corrected","Cash merger",29,-0.0233840336479286,0.0153349257598532,-0.0523941861261103,0.00697791739541685,7083
"Monthly SC","Corrected","Cash merger",30,-0.0204732762235556,0.0161459457896388,-0.0505529755425801,0.0108191922643428,7083
"Monthly SC","Corrected","Cash merger",31,-0.0230162146381226,0.0161713857328278,-0.0533389244530958,0.00832776987906964,7083
"Monthly SC","Corrected","Cash merger",32,-0.0196370131070434,0.0155626819362164,-0.0492133129854625,0.0106920938698103,7083
"Monthly SC","Corrected","Cash merger",33,-0.0257270384173615,0.0155413031112183,-0.056403527104992,0.0041620664581235,7083
"Monthly SC","Corrected","Cash merger",34,-0.0285880014300708,0.0164283482446781,-0.0608628281953993,0.00268576814335,7083
"Monthly SC","Corrected","Cash merger",35,-0.0323115191408108,0.0161681262837277,-0.0626556980761538,-0.000285789271753493,7083
"Monthly SC","Corrected","Cash merger",36,-0.0321076947896771,0.0161413343513563,-0.0630389248389483,0.000449888021365053,7083
"Gsynth","Corrected","Cash merger",0,0.0171381110554315,0.00285057843387626,0.0118832148947859,0.0223071357182166,7083
"Gsynth","Corrected","Cash merger",1,0.0136145288158263,0.0041266385780848,0.0049984291005714,0.0211483747846949,7083
"Gsynth","Corrected","Cash merger",2,0.013565426638472,0.00510621688993613,0.00299913828568415,0.0227434692779645,7083
"Gsynth","Corrected","Cash merger",3,0.0117902667066263,0.00580883970551775,-0.000154835146172323,0.0228480465847923,7083
"Gsynth","Corrected","Cash merger",4,0.0122930624160101,0.00719153875345767,-0.00184215241486119,0.0254861771732246,7083
"Gsynth","Corrected","Cash merger",5,0.00783513838967219,0.00747387345690461,-0.00660345790200268,0.0219537635568342,7083
"Gsynth","Corrected","Cash merger",6,0.00393841896498835,0.00885745752103258,-0.0136358476318758,0.0200611071810528,7083
"Gsynth","Corrected","Cash merger",7,0.00159203818679437,0.0101254542812045,-0.01815322346786,0.0204517699282649,7083
"Gsynth","Corrected","Cash merger",8,0.007773216562959,0.0112493585918384,-0.0144508148092507,0.0284627432359982,7083
"Gsynth","Corrected","Cash merger",9,0.005758296606367,0.0118997465169006,-0.0172036054610924,0.028059999407873,7083
"Gsynth","Corrected","Cash merger",10,0.00455019048411776,0.0119662432718627,-0.0189810562295069,0.0275392146293772,7083
"Gsynth","Corrected","Cash merger",11,-0.000578757108482798,0.0129939945872246,-0.027139385357626,0.0242510095393821,7083
"Gsynth","Corrected","Cash merger",12,0.00268053483251722,0.0141545651600359,-0.0257767450238636,0.0297320517844644,7083
"Gsynth","Corrected","Cash merger",13,0.00662530859451863,0.0151334326220384,-0.0237642682256921,0.0353491465437968,7083
"Gsynth","Corrected","Cash merger",14,0.00119096032082278,0.015314864505245,-0.0294415193244713,0.0294465255532244,7083
"Gsynth","Corrected","Cash merger",15,0.0059410100107648,0.0168730756034968,-0.0266999707301561,0.0371727951261592,7083
"Gsynth","Corrected","Cash merger",16,0.00880567013422769,0.017357264523496,-0.0244594199535827,0.0440202244936527,7083
"Gsynth","Corrected","Cash merger",17,0.00731200873342436,0.0181827998857423,-0.0279034718396025,0.0433592757097,7083
"Gsynth","Corrected","Cash merger",18,0.00596559436770697,0.0191567787694962,-0.0307135446779824,0.0429315785681365,7083
"Gsynth","Corrected","Cash merger",19,0.0021625710189121,0.0203039523720706,-0.0354395471011916,0.0421986578010569,7083
"Gsynth","Corrected","Cash merger",20,5.32213952331162e-06,0.0199033155336032,-0.0384092143484405,0.0399018982348731,7083
"Gsynth","Corrected","Cash merger",21,-0.00454819157799845,0.0200776608886866,-0.0436700992671418,0.0370103222198686,7083
"Gsynth","Corrected","Cash merger",22,-0.00570556140462267,0.020602603696609,-0.046489758934048,0.0354538511503784,7083
"Gsynth","Corrected","Cash merger",23,-0.00654215461603101,0.0207140491662654,-0.0479883353358358,0.0353786384835355,7083
"Gsynth","Corrected","Cash merger",24,-0.00478030125495288,0.0212222347230841,-0.0469862735066288,0.0368118128261209,7083
"Gsynth","Corrected","Cash merger",25,-0.00439532799552041,0.0227243869816387,-0.0493585315558573,0.0404262785886747,7083
"Gsynth","Corrected","Cash merger",26,-0.00672207495238435,0.0236149519856588,-0.0530650834026784,0.0418133619927116,7083
"Gsynth","Corrected","Cash merger",27,-0.00653547159377624,0.02508370589499,-0.0554553211775566,0.0468337737629006,7083
"Gsynth","Corrected","Cash merger",28,-0.00789736077439714,0.0258930002482557,-0.0589526363193636,0.0473437245325787,7083
"Gsynth","Corrected","Cash merger",29,-0.00764968093645857,0.0257900067756099,-0.0576795755045833,0.0470817624330228,7083
"Gsynth","Corrected","Cash merger",30,0.000853206585624516,0.0271188665707703,-0.0520493673295238,0.0574218816822943,7083
"Gsynth","Corrected","Cash merger",31,-0.00583801657126301,0.0270532950081376,-0.0583371802775816,0.0492522323064992,7083
"Gsynth","Corrected","Cash merger",32,-0.0038439455841574,0.0257773850322968,-0.0545938902126271,0.0477881353565425,7083
"Gsynth","Corrected","Cash merger",33,-0.00492822123698416,0.025970676031397,-0.0557281430340252,0.047692989549852,7083
"Gsynth","Corrected","Cash merger",34,-0.0056955672863635,0.0256152587566036,-0.055685502339492,0.0458874773351421,7083
"Gsynth","Corrected","Cash merger",35,-0.0126922075752265,0.0258332911072743,-0.0620792774973015,0.038865651732146,7083
"Gsynth","Corrected","Cash merger",36,-0.0148956302993776,0.0265827798884838,-0.0679589689171318,0.0386741526939191,7083
"Hybrid SC","Corrected","Cash merger",0,0.0182065963004084,0.00255342789363174,0.013222661457165,0.0234530144904363,7401
"Hybrid SC","Corrected","Cash merger",1,0.0195571367493363,0.00283316416205101,0.0144793437756418,0.0252972712514239,7401
"Hybrid SC","Corrected","Cash merger",2,0.0221761502556052,0.00386117345505803,0.0149399542557869,0.0302466919056089,7401
"Hybrid SC","Corrected","Cash merger",3,0.0177209293498025,0.0045261427002467,0.00904725932447163,0.026697145106419,7401
"Hybrid SC","Corrected","Cash merger",4,0.0139073752148523,0.00523019222979191,0.00433102111938266,0.0243926477800844,7401
"Hybrid SC","Corrected","Cash merger",5,0.00625695917485498,0.00615676660276967,-0.00542710452034895,0.0188837627332026,7401
"Hybrid SC","Corrected","Cash merger",6,0.00339010607767191,0.00717070292406944,-0.00948866691282592,0.0178555307778675,7401
"Hybrid SC","Corrected","Cash merger",7,0.00122210483061701,0.00856164943981601,-0.0147204710775338,0.0183218530523047,7401
"Hybrid SC","Corrected","Cash merger",8,0.00341694537339854,0.00964818537376277,-0.0148417737764489,0.0225604836520435,7401
"Hybrid SC","Corrected","Cash merger",9,0.000831856045047555,0.0104827667847377,-0.0192115092854499,0.0221354037251267,7401
"Hybrid SC","Corrected","Cash merger",10,-0.00537239124355411,0.0116736591020735,-0.0262805372670628,0.0180518796956772,7401
"Hybrid SC","Corrected","Cash merger",11,-0.0108388869571188,0.013071948015449,-0.0348955635397638,0.015815348039634,7401
"Hybrid SC","Corrected","Cash merger",12,-0.014001434959152,0.0138166968399234,-0.0401136780307034,0.0129454170253361,7401
"Hybrid SC","Corrected","Cash merger",13,-0.0128278194309144,0.0141409038802445,-0.0391781300620597,0.014854163620881,7401
"Hybrid SC","Corrected","Cash merger",14,-0.0141040495601059,0.0150069815346533,-0.042900654768567,0.0167387696345573,7401
"Hybrid SC","Corrected","Cash merger",15,-0.0175540952014248,0.0149110455114487,-0.0464282944432431,0.0117779538316054,7401
"Hybrid SC","Corrected","Cash merger",16,-0.0166527516793814,0.0147279412357877,-0.0452302594285398,0.0114064374646535,7401
"Hybrid SC","Corrected","Cash merger",17,-0.0182997122685675,0.0161564595099009,-0.0494862454688528,0.0119608167750143,7401
"Hybrid SC","Corrected","Cash merger",18,-0.0242245838633749,0.0169607147941278,-0.0579793236510319,0.0076212151998385,7401
"Hybrid SC","Corrected","Cash merger",19,-0.0267168605783691,0.0183401710487595,-0.0643717623015403,0.00743062365114038,7401
"Hybrid SC","Corrected","Cash merger",20,-0.0311474661251441,0.0188028783358011,-0.0706059473098726,0.0028829843032529,7401
"Hybrid SC","Corrected","Cash merger",21,-0.0348322189502984,0.0198344988678209,-0.0746946027311289,0.000705657371456364,7401
"Hybrid SC","Corrected","Cash merger",22,-0.038049281425674,0.0212778921813491,-0.0802678217231032,0.000988913312558722,7401
"Hybrid SC","Corrected","Cash merger",23,-0.0399168935623316,0.0214233574298176,-0.0831558009891379,-7.8550442339288e-05,7401
"Hybrid SC","Corrected","Cash merger",24,-0.033424514836794,0.0212444820537256,-0.0759496459460452,0.00647645383907197,7401
"Hybrid SC","Corrected","Cash merger",25,-0.0324551161925037,0.0224167677730442,-0.076966032208672,0.00870360048231203,7401
"Hybrid SC","Corrected","Cash merger",26,-0.0318540363099793,0.0228318248428228,-0.0761330276583963,0.0106934362794981,7401
"Hybrid SC","Corrected","Cash merger",27,-0.0341616001536237,0.0236011848783834,-0.0796650719735802,0.00958664002743557,7401
"Hybrid SC","Corrected","Cash merger",28,-0.0363616530941635,0.0241873790210439,-0.0837580337094705,0.00821222053847146,7401
"Hybrid SC","Corrected","Cash merger",29,-0.0342209596729389,0.0242443039923642,-0.0828066579916872,0.0112211274662557,7401
"Hybrid SC","Corrected","Cash merger",30,-0.0374436011615264,0.023864725370456,-0.0842615670844451,0.0071530010647016,7401
"Hybrid SC","Corrected","Cash merger",31,-0.0340133880102933,0.0226566040872142,-0.0768400387824487,0.00644786645852359,7401
"Hybrid SC","Corrected","Cash merger",32,-0.0349540199464265,0.0224897355515883,-0.0788067769711749,0.00657256227011349,7401
"Hybrid SC","Corrected","Cash merger",33,-0.0359091739899738,0.0220620034633766,-0.0782048272497943,0.00576230100718054,7401
"Hybrid SC","Corrected","Cash merger",34,-0.0369565358019972,0.0226333783951619,-0.0817550007456775,0.00408622049773763,7401
"Hybrid SC","Corrected","Cash merger",35,-0.0375963255901446,0.0228890522092011,-0.0821684666944094,0.00400138110392155,7401
"Hybrid SC","Corrected","Cash merger",36,-0.0416767194699094,0.0224794038378206,-0.0857456614532106,0.000232184218133329,7401
"Monthly SC","Treated","Stock merger",0,0.00908490619466655,0.00415148419439489,0.000687622326577727,0.0165883009704121,3661
"Monthly SC","Treated","Stock merger",1,0.00207581748207724,0.00554468713779155,-0.00981213522477758,0.011541859471655,3661
"Monthly SC","Treated","Stock merger",2,-0.00515426837225498,0.00760310713674039,-0.0213617313369548,0.00817455485785656,3661
"Monthly SC","Treated","Stock merger",3,-0.0126835835190543,0.00931069314366134,-0.032892721071114,0.0037600138155724,3661
"Monthly SC","Treated","Stock merger",4,-0.0298868778701309,0.0114445253711726,-0.0540032732423086,-0.00885679175370746,3661
"Monthly SC","Treated","Stock merger",5,-0.0472189023963971,0.0142609394982081,-0.0766382306865074,-0.0197152055958325,3661
"Monthly SC","Treated","Stock merger",6,-0.0583876633644003,0.0160343829474585,-0.0918857112881162,-0.0277587644059751,3661
"Monthly SC","Treated","Stock merger",7,-0.0738463935468354,0.0171386482125249,-0.108351330966808,-0.0411959240432954,3661
"Monthly SC","Treated","Stock merger",8,-0.0871177522788185,0.0192847459067799,-0.124985692625202,-0.0497576412349107,3661
"Monthly SC","Treated","Stock merger",9,-0.0982445351558296,0.0200037008607777,-0.13688982352106,-0.0587772042943958,3661
"Monthly SC","Treated","Stock merger",10,-0.100444778752302,0.0215761724964731,-0.142966118542166,-0.0575957581277067,3661
"Monthly SC","Treated","Stock merger",11,-0.116114103260238,0.0227292274575844,-0.160694301176534,-0.0708188168727105,3661
"Monthly SC","Treated","Stock merger",12,-0.124264442020877,0.0244277290851454,-0.172360551049778,-0.07432429212351,3661
"Monthly SC","Treated","Stock merger",13,-0.136991653362914,0.026189508125931,-0.18730191596255,-0.0840598703160393,3661
"Monthly SC","Treated","Stock merger",14,-0.14763809901542,0.0282427358875415,-0.201291942097337,-0.0912703406048006,3661
"Monthly SC","Treated","Stock merger",15,-0.155633389141797,0.0309961264782682,-0.213866542604728,-0.0952508431741495,3661
"Monthly SC","Treated","Stock merger",16,-0.166790946027809,0.0330513967500704,-0.228315803019804,-0.101620370558807,3661
"Monthly SC","Treated","Stock merger",17,-0.179490623715035,0.0348757799786079,-0.244616159104518,-0.108700428429098,3661
"Monthly SC","Treated","Stock merger",18,-0.193252009697143,0.0370775876647018,-0.261581296967335,-0.119923414135882,3661
"Monthly SC","Treated","Stock merger",19,-0.211365595595371,0.0388509726808164,-0.282394516108513,-0.133985710566731,3661
"Monthly SC","Treated","Stock merger",20,-0.225522492769786,0.0416236976923334,-0.301396372758374,-0.141731053336528,3661
"Monthly SC","Treated","Stock merger",21,-0.239203889063196,0.0439103477521728,-0.320524086616271,-0.149475272029708,3661
"Monthly SC","Treated","Stock merger",22,-0.250737710264843,0.046325634341804,-0.334308285953858,-0.155736371948254,3661
"Monthly SC","Treated","Stock merger",23,-0.261413027807206,0.0482033805674601,-0.347065463535849,-0.162209434850049,3661
"Monthly SC","Treated","Stock merger",24,-0.274716894632272,0.0503736144199513,-0.366159536948127,-0.168233938913861,3661
"Monthly SC","Treated","Stock merger",25,-0.285677211542115,0.0515779114506927,-0.38124652651854,-0.177501119278013,3661
"Monthly SC","Treated","Stock merger",26,-0.29559347555289,0.0534260134249685,-0.392878513246634,-0.183639937022741,3661
"Monthly SC","Treated","Stock merger",27,-0.307499964056536,0.0553846742522661,-0.413446787272326,-0.189261792572375,3661
"Monthly SC","Treated","Stock merger",28,-0.316300467454781,0.0574980362315235,-0.424306189123037,-0.194167475387967,3661
"Monthly SC","Treated","Stock merger",29,-0.325683844923404,0.0580895006868542,-0.434146566029112,-0.204384594030037,3661
"Monthly SC","Treated","Stock merger",30,-0.334416359110277,0.0597204836349359,-0.448219363216983,-0.212254735201953,3661
"Monthly SC","Treated","Stock merger",31,-0.338414318039401,0.060613816955907,-0.452601275764231,-0.21260121332098,3661
"Monthly SC","Treated","Stock merger",32,-0.344880611008966,0.0609829359564706,-0.456928101193994,-0.217647513729446,3661
"Monthly SC","Treated","Stock merger",33,-0.350768889680075,0.061236057149337,-0.465550115703986,-0.222679454970346,3661
"Monthly SC","Treated","Stock merger",34,-0.354405900372898,0.0632595965070134,-0.475543568989748,-0.220574675705333,3661
"Monthly SC","Treated","Stock merger",35,-0.355029000201782,0.0638781899748755,-0.475233389398958,-0.218146527083543,3661
"Monthly SC","Treated","Stock merger",36,-0.350599038721296,0.0645310973002022,-0.471480007995619,-0.211655132459623,3661
"Monthly SC","Random placebo","Stock merger",0,-0.00924538212505057,0.00314877280945221,-0.0151330510122452,-0.00306398929501039,5545
"Monthly SC","Random placebo","Stock merger",1,-0.0215239462170283,0.00639981243244028,-0.0327309798929169,-0.00898786365128764,5545
"Monthly SC","Random placebo","Stock merger",2,-0.0338832624776043,0.00869223173775834,-0.049635125338611,-0.0177614155773566,5545
"Monthly SC","Random placebo","Stock merger",3,-0.0429143458937136,0.0110514905250229,-0.0639887365581643,-0.0223219300392996,5545
"Monthly SC","Random placebo","Stock merger",4,-0.0525151109315254,0.0138948033064691,-0.079758427362228,-0.0266731308042504,5545
"Monthly SC","Random placebo","Stock merger",5,-0.0720709276686619,0.019505879473421,-0.112361427273783,-0.0375738160192794,5545
"Monthly SC","Random placebo","Stock merger",6,-0.0851780011940611,0.0227900914275815,-0.132037362820745,-0.0446837404449943,5545
"Monthly SC","Random placebo","Stock merger",7,-0.0985558827678165,0.0249556105547363,-0.150096581194467,-0.0535385757231608,5545
"Monthly SC","Random placebo","Stock merger",8,-0.107564198217973,0.0275427234700108,-0.163940127997537,-0.0567246145648546,5545
"Monthly SC","Random placebo","Stock merger",9,-0.111404140117938,0.0294137572973393,-0.170246572528581,-0.0571859470305738,5545
"Monthly SC","Random placebo","Stock merger",10,-0.124436254746607,0.0307307376888469,-0.184492631209398,-0.0676626453892717,5545
"Monthly SC","Random placebo","Stock merger",11,-0.136935772742509,0.0339892012389293,-0.201910668925955,-0.0752161086873395,5545
"Monthly SC","Random placebo","Stock merger",12,-0.142589403208519,0.035560810512016,-0.211179705483857,-0.076809152895053,5545
"Monthly SC","Random placebo","Stock merger",13,-0.153574756951904,0.0375800522498655,-0.227807970729973,-0.0833020536475838,5545
"Monthly SC","Random placebo","Stock merger",14,-0.162071898345705,0.0394339016852897,-0.238257643401172,-0.0874239967162852,5545
"Monthly SC","Random placebo","Stock merger",15,-0.171814174080714,0.040572621510665,-0.252373256754705,-0.0927898997788847,5545
"Monthly SC","Random placebo","Stock merger",16,-0.17417731512318,0.0418423201136239,-0.256328346671699,-0.0967068842545902,5545
"Monthly SC","Random placebo","Stock merger",17,-0.185632777877809,0.0422404081261188,-0.266921882947817,-0.107395325231048,5545
"Monthly SC","Random placebo","Stock merger",18,-0.193465596668006,0.0447838716783898,-0.280747101632895,-0.10871576220635,5545
"Monthly SC","Random placebo","Stock merger",19,-0.201919468624318,0.0447521143358559,-0.287873028223495,-0.117199669932523,5545
"Monthly SC","Random placebo","Stock merger",20,-0.210796527317883,0.0466898902909646,-0.301130039184271,-0.122073259823711,5545
"Monthly SC","Random placebo","Stock merger",21,-0.220878154841612,0.050113702156858,-0.317489847265982,-0.127678989178842,5545
"Monthly SC","Random placebo","Stock merger",22,-0.229710849989094,0.0513160263092777,-0.32719002261818,-0.136743185168853,5545
"Monthly SC","Random placebo","Stock merger",23,-0.234560782827321,0.0513727928084792,-0.333734778067903,-0.14012046368759,5545
"Monthly SC","Random placebo","Stock merger",24,-0.240656513454695,0.0525555170685529,-0.339294872977671,-0.1414763347798,5545
"Monthly SC","Random placebo","Stock merger",25,-0.24806202428257,0.0552276642640672,-0.349196230312273,-0.140842113915526,5545
"Monthly SC","Random placebo","Stock merger",26,-0.252195873266209,0.0551956725327326,-0.352863936424189,-0.146417069117612,5545
"Monthly SC","Random placebo","Stock merger",27,-0.260161757851863,0.0555089838437966,-0.361617213579531,-0.152833890579279,5545
"Monthly SC","Random placebo","Stock merger",28,-0.264994144550317,0.0571511016693822,-0.372285658288036,-0.153763973031937,5545
"Monthly SC","Random placebo","Stock merger",29,-0.269429491037956,0.0571794951984715,-0.377498224102076,-0.157486775793306,5545
"Monthly SC","Random placebo","Stock merger",30,-0.274338983644976,0.0578665871454681,-0.384059355860696,-0.163659281829333,5545
"Monthly SC","Random placebo","Stock merger",31,-0.276641247246079,0.057266390115315,-0.385515275909523,-0.164752301564677,5545
"Monthly SC","Random placebo","Stock merger",32,-0.277670630765666,0.0567510862552501,-0.382545188451829,-0.165457359339703,5545
"Monthly SC","Random placebo","Stock merger",33,-0.276881489154909,0.0544257859277027,-0.375347880828325,-0.16996939884462,5545
"Monthly SC","Random placebo","Stock merger",34,-0.274303451427103,0.0535153586897022,-0.371480425887847,-0.1669695893105,5545
"Monthly SC","Random placebo","Stock merger",35,-0.272932171666372,0.0550991910770867,-0.369728838361799,-0.161345664803633,5545
"Monthly SC","Random placebo","Stock merger",36,-0.273089120208489,0.053839180993172,-0.367395968456458,-0.164738876871762,5545
"Monthly SC","Runup placebo","Stock merger",0,-0.0144387287014954,0.00377108737376634,-0.0220045503369689,-0.007355024630342,3661
"Monthly SC","Runup placebo","Stock merger",1,-0.028927308953535,0.00682849616292889,-0.0418870935817674,-0.0167341092752533,3661
"Monthly SC","Runup placebo","Stock merger",2,-0.0387308267651064,0.00961812907573342,-0.0577264254368916,-0.0198374585182958,3661
"Monthly SC","Runup placebo","Stock merger",3,-0.051378033636329,0.0120796895048401,-0.0746225010727988,-0.028217525946873,3661
"Monthly SC","Runup placebo","Stock merger",4,-0.060889270879047,0.014474538193649,-0.0881490407555561,-0.0334293250042213,3661
"Monthly SC","Runup placebo","Stock merger",5,-0.0797533551658625,0.0162009087211799,-0.112058866456827,-0.051273140471535,3661
"Monthly SC","Runup placebo","Stock merger",6,-0.0907703200768316,0.0197244885149506,-0.131686448764001,-0.0564288471748323,3661
"Monthly SC","Runup placebo","Stock merger",7,-0.0930360325679575,0.0245180691655589,-0.144175282014544,-0.0480595731769356,3661
"Monthly SC","Runup placebo","Stock merger",8,-0.108309400936073,0.0265237572693863,-0.162803003537092,-0.0607076925332157,3661
"Monthly SC","Runup placebo","Stock merger",9,-0.105945531569996,0.0355016735063767,-0.176102329787333,-0.0406859784086851,3661
"Monthly SC","Runup placebo","Stock merger",10,-0.110876342914944,0.0381408074289828,-0.182730242768111,-0.0397817292626082,3661
"Monthly SC","Runup placebo","Stock merger",11,-0.119673746600569,0.0418131615749625,-0.197700888782473,-0.0405780864488001,3661
"Monthly SC","Runup placebo","Stock merger",12,-0.126747671446313,0.0455680894848491,-0.210555436181441,-0.0406028052190333,3661
"Monthly SC","Runup placebo","Stock merger",13,-0.132166672647817,0.0472892565722116,-0.219856937096146,-0.0419338198112982,3661
"Monthly SC","Runup placebo","Stock merger",14,-0.140190439688875,0.0499736358079686,-0.231879124315116,-0.0469874865401474,3661
"Monthly SC","Runup placebo","Stock merger",15,-0.152006729313007,0.0506728615430008,-0.246987845342678,-0.0554739531107301,3661
"Monthly SC","Runup placebo","Stock merger",16,-0.15575629042228,0.0518291453663566,-0.252998488324765,-0.0567094209997329,3661
"Monthly SC","Runup placebo","Stock merger",17,-0.166163489532972,0.0518454171639045,-0.265728278457084,-0.0664685969575596,3661
"Monthly SC","Runup placebo","Stock merger",18,-0.173754307855053,0.0535555793312806,-0.27600937316237,-0.0718307761154337,3661
