"method","subsample","event_date","mean_car","se","boot_se","lo","hi","n","metric"
"APM","Stock merger",141,-0.290079507343502,0.0116862492649247,0.0918459957561618,-0.484342212071985,-0.127939281535475,5592,"arith"
"APM","Stock merger",142,-0.290666367031225,0.0117370724837145,0.0922946229367333,-0.48685172545578,-0.129414842504403,5592,"arith"
"APM","Stock merger",143,-0.294019297486319,0.011810795132465,0.0931057063319433,-0.491242861795494,-0.129857702361108,5592,"arith"
"APM","Stock merger",144,-0.295608904072612,0.0118756092526217,0.0938517798557868,-0.493810075274849,-0.13063184142091,5592,"arith"
"APM","Stock merger",145,-0.297299741539412,0.0119215481949483,0.0940196840298432,-0.495078063208566,-0.131102040977341,5592,"arith"
"APM","Stock merger",146,-0.298776887030812,0.0119787698998242,0.0942973421192718,-0.496270263199313,-0.130632749819986,5592,"arith"
"APM","Stock merger",147,-0.301199148011267,0.0120447784466828,0.0948100208242947,-0.499695367399045,-0.13257958653947,5592,"arith"
"APM","Stock merger",148,-0.303234779493593,0.0120838142086731,0.095095930205608,-0.503288550888397,-0.134909042840094,5592,"arith"
"APM","Stock merger",149,-0.304971619311414,0.0121305395706031,0.0951948992662898,-0.504663963995755,-0.13599569778585,5592,"arith"
"APM","Stock merger",150,-0.30730901997333,0.0122137169221597,0.0961413573304255,-0.508916735661444,-0.137112557352664,5592,"arith"
"APM","Stock merger",151,-0.308789007507749,0.0122660604517056,0.096828989021501,-0.512505458065459,-0.138166244861267,5592,"arith"
"APM","Stock merger",152,-0.309807406729198,0.0122998067522113,0.0971234585028231,-0.513052523922807,-0.136897824533603,5592,"arith"
"APM","Stock merger",153,-0.312357243043943,0.0123667984310955,0.0977585055224228,-0.515887887570498,-0.138650945594894,5592,"arith"
"APM","Stock merger",154,-0.314159969771734,0.0124218845165894,0.0982198320340093,-0.519428222639668,-0.140602654725304,5592,"arith"
"APM","Stock merger",155,-0.315549925923944,0.0124944641466244,0.098491955060651,-0.521123089861219,-0.14078400377726,5592,"arith"
"APM","Stock merger",156,-0.318468831550182,0.0125395985364923,0.0991971447577698,-0.525412056442044,-0.142186564374569,5592,"arith"
"APM","Stock merger",157,-0.320314899052382,0.0125964423625655,0.100369886007603,-0.529690368732532,-0.142653653897348,5592,"arith"
"APM","Stock merger",158,-0.321762796225799,0.0126570938732331,0.100683826022201,-0.53151194350869,-0.143044668056848,5592,"arith"
"APM","Stock merger",159,-0.324186922575947,0.0127160840811902,0.101093908471622,-0.534380771229909,-0.144371417885461,5592,"arith"
"APM","Stock merger",160,-0.32622823953369,0.012764274934484,0.101723583235167,-0.537394601903902,-0.145111285896978,5592,"arith"
"APM","Stock merger",161,-0.328012136013793,0.0127889384102786,0.102262436007168,-0.541613489964057,-0.146117700156149,5592,"arith"
"APM","Stock merger",162,-0.331337346247965,0.0128339093908162,0.103291260320983,-0.5471714603157,-0.147304288704743,5592,"arith"
"APM","Stock merger",163,-0.333777773740665,0.0128800905594556,0.104177491806608,-0.55212615715593,-0.148100275432117,5592,"arith"
"APM","Stock merger",164,-0.33689759227282,0.0129170919586722,0.104602573752876,-0.556588313310247,-0.151038541041361,5592,"arith"
"APM","Stock merger",165,-0.339212688391981,0.0129710392526281,0.104929928551627,-0.559619361488065,-0.151865944072278,5592,"arith"
"APM","Stock merger",166,-0.341026149177486,0.013011513180766,0.105421849416851,-0.563088707723098,-0.152197640774361,5592,"arith"
"APM","Stock merger",167,-0.342653179426197,0.0130686166551102,0.106038604122104,-0.566904793699691,-0.152777484326256,5592,"arith"
"APM","Stock merger",168,-0.345236041191844,0.0131234141004558,0.106835636728586,-0.571149181988948,-0.154621734873816,5592,"arith"
"APM","Stock merger",169,-0.347000957798067,0.0131693173531843,0.107390952183685,-0.575103508377331,-0.154537615973598,5592,"arith"
"APM","Stock merger",170,-0.349127076092557,0.0132371219039493,0.107777143931766,-0.577572125201352,-0.156001050977836,5592,"arith"
"APM","Stock merger",171,-0.351998892251389,0.0132956799506456,0.108178926628299,-0.583811713886589,-0.157587975044103,5592,"arith"
"APM","Stock merger",172,-0.353976365374019,0.0133449315931751,0.108677804874569,-0.58802061476458,-0.158190282146183,5592,"arith"
"APM","Stock merger",173,-0.356857064101741,0.0134159386066248,0.109265180596064,-0.593092886199699,-0.160138377379707,5592,"arith"
"APM","Stock merger",174,-0.358570875223496,0.0134683652285927,0.109744970277291,-0.597055927623332,-0.160637399406102,5592,"arith"
"APM","Stock merger",175,-0.360813958558613,0.0135245437802095,0.110051900108521,-0.601131332601581,-0.160690817868183,5592,"arith"
"APM","Stock merger",176,-0.362420232999771,0.0135382079158956,0.110296110830233,-0.60316929821129,-0.163029831264797,5592,"arith"
"APM","Stock merger",177,-0.363544447068665,0.0135929068957636,0.110557895334553,-0.604594316106363,-0.164306480013227,5592,"arith"
"APM","Stock merger",178,-0.364938098672427,0.0136508299331499,0.111031882043785,-0.607448874907322,-0.163752695996406,5592,"arith"
"APM","Stock merger",179,-0.368498744746239,0.0136953980859627,0.111352429812741,-0.611704598495055,-0.167526871267848,5592,"arith"
"APM","Stock merger",180,-0.37207562674434,0.013728794057579,0.111756208234122,-0.615989857551886,-0.169834212957499,5592,"arith"
"APM","Stock merger",181,-0.373097130293456,0.0138185169698533,0.112041356832844,-0.61797764690311,-0.168847445756465,5592,"arith"
"APM","Stock merger",182,-0.374777683985398,0.0138739908881169,0.112444081392939,-0.621246793441696,-0.171471876063954,5592,"arith"
"APM","Stock merger",183,-0.376188422770258,0.0139517539302554,0.112903040283924,-0.622862314597281,-0.17287477990439,5592,"arith"
"APM","Stock merger",184,-0.378471609269505,0.0140003929087818,0.113464918857159,-0.626094449518638,-0.174227516043882,5592,"arith"
"APM","Stock merger",185,-0.380000665541089,0.0140149248595302,0.114168914724852,-0.629651454773217,-0.174097428336623,5592,"arith"
"APM","Stock merger",186,-0.383599570748143,0.0141021541015308,0.115066552723767,-0.633756713618307,-0.176616465741536,5592,"arith"
"APM","Stock merger",187,-0.385421468409657,0.0141573668357955,0.115802093435308,-0.63730580186663,-0.177313748897771,5592,"arith"
"APM","Stock merger",188,-0.386403654206944,0.0142398969826337,0.11621780801581,-0.639383002548128,-0.176756103710449,5592,"arith"
"APM","Stock merger",189,-0.388844618370985,0.0142793965276958,0.116607490720035,-0.643204911946456,-0.178464462292231,5592,"arith"
"APM","Stock merger",190,-0.390541544997332,0.0143296771335406,0.117043726616457,-0.645407609574067,-0.180090159775275,5592,"arith"
"APM","Stock merger",191,-0.392078676378152,0.0143614182174797,0.117424945702339,-0.647940367675073,-0.180576448036098,5592,"arith"
"APM","Stock merger",192,-0.393604608988612,0.0144164404809194,0.117608656655949,-0.650437130265384,-0.181763182703848,5592,"arith"
"APM","Stock merger",193,-0.3957894427363,0.0144331980802922,0.117618901341385,-0.651899468606875,-0.182886912338417,5592,"arith"
"APM","Stock merger",194,-0.396943679220172,0.0145056861703328,0.118081239225904,-0.654065477019553,-0.182906267898979,5592,"arith"
"APM","Stock merger",195,-0.399582632173699,0.0145789251087144,0.118790314098265,-0.657515519424278,-0.185404974299336,5592,"arith"
"APM","Stock merger",196,-0.402070663184995,0.014634817610168,0.119461528783502,-0.661366119645967,-0.186875644502826,5592,"arith"
"APM","Stock merger",197,-0.402778932171014,0.0147035585329964,0.12014590621243,-0.663079975111333,-0.187608141957155,5592,"arith"
"APM","Stock merger",198,-0.406656231120351,0.014787269663312,0.120634073024396,-0.667892140973285,-0.190978656816174,5592,"arith"
"APM","Stock merger",199,-0.408957239808757,0.0148006523378653,0.120962924509466,-0.670655960736903,-0.193269633912517,5592,"arith"
"APM","Stock merger",200,-0.40977437320864,0.0148881663861348,0.121468664352455,-0.672878780137028,-0.19267063315313,5592,"arith"
"APM","Stock merger",201,-0.411039062148298,0.0149092342246654,0.121727376799895,-0.67541775320912,-0.194143074761804,5592,"arith"
"APM","Stock merger",202,-0.411988848018915,0.0149618292360145,0.122201015787134,-0.677186440744473,-0.194076224095267,5592,"arith"
"APM","Stock merger",203,-0.414414128166477,0.0149863565228582,0.12283649719503,-0.679956540774599,-0.194160688794344,5592,"arith"
"APM","Stock merger",204,-0.416566759532627,0.015033519065999,0.123301651226874,-0.682433803089244,-0.195805614035644,5592,"arith"
"APM","Stock merger",205,-0.418370997849029,0.0150824850612537,0.123564704053623,-0.686300864593012,-0.196880297757612,5592,"arith"
"APM","Stock merger",206,-0.420716698907579,0.0151412129529011,0.124256723462494,-0.68993944479781,-0.197816416501932,5592,"arith"
"APM","Stock merger",207,-0.419709314659125,0.0154371509738954,0.12466076489672,-0.688665533485903,-0.197864733476065,5592,"arith"
"APM","Stock merger",208,-0.421924227647295,0.0154556115263146,0.125009886735841,-0.690724257691639,-0.199478080575491,5592,"arith"
"APM","Stock merger",209,-0.421843191901415,0.0155237178121016,0.125351235159887,-0.691160283488994,-0.19960426536229,5592,"arith"
"APM","Stock merger",210,-0.424867469281261,0.0155782425612163,0.125629192014425,-0.695106196391326,-0.202422082524255,5592,"arith"
"APM","Stock merger",211,-0.429454699723353,0.0156497715995377,0.126370412226253,-0.700210653576561,-0.205192556292967,5592,"arith"
"APM","Stock merger",212,-0.431360035841372,0.0156819781366138,0.126653984150166,-0.701168075401152,-0.205125866963197,5592,"arith"
"APM","Stock merger",213,-0.432589966698933,0.0157094749451867,0.126432587503795,-0.701402637377748,-0.205972132270965,5592,"arith"
"APM","Stock merger",214,-0.433394996762594,0.0157634089309892,0.127109381785101,-0.70335870462604,-0.205398858897874,5592,"arith"
"APM","Stock merger",215,-0.436859776234317,0.015827831864717,0.127782418889934,-0.707896696981303,-0.20741808902274,5592,"arith"
"APM","Stock merger",216,-0.439219371799963,0.0158480176452124,0.128333068072993,-0.711532208128603,-0.211312458254206,5592,"arith"
"APM","Stock merger",217,-0.440841517597169,0.0158765209648648,0.12886146698252,-0.714220143409582,-0.21137198920354,5592,"arith"
"APM","Stock merger",218,-0.440959324726813,0.0159344558346772,0.129140224952629,-0.714844629264098,-0.209423240777076,5592,"arith"
"APM","Stock merger",219,-0.442405142662484,0.0160050384809517,0.129169038156036,-0.716161521117182,-0.211619431362532,5592,"arith"
"APM","Stock merger",220,-0.445568972118485,0.0160310317378829,0.129326776270516,-0.718632010433973,-0.212689262872687,5592,"arith"
"APM","Stock merger",221,-0.449139101464323,0.016089464342602,0.129933911777395,-0.722760330943715,-0.215699237588081,5592,"arith"
"APM","Stock merger",222,-0.45087367516645,0.0161277894920901,0.130404908539751,-0.724931285642881,-0.216207376557508,5592,"arith"
"APM","Stock merger",223,-0.453361787021945,0.016187310365154,0.130633640835021,-0.727418060942505,-0.219339592181003,5592,"arith"
"APM","Stock merger",224,-0.454766608769851,0.0162519184774697,0.131082777945813,-0.730083179911285,-0.218038724682766,5592,"arith"
"APM","Stock merger",225,-0.457491377203402,0.0163028139645977,0.131749238645445,-0.733811901681745,-0.217756378140926,5592,"arith"
"APM","Stock merger",226,-0.459963302409122,0.0163574768476973,0.132169709070375,-0.736945531783533,-0.219176740059082,5592,"arith"
"APM","Stock merger",227,-0.462293856687265,0.0164166829022999,0.1324732805061,-0.73956785824846,-0.219935823192341,5592,"arith"
"APM","Stock merger",228,-0.465341184962817,0.0164635613079282,0.132884075114432,-0.743187841622459,-0.222134372131172,5592,"arith"
"APM","Stock merger",229,-0.466901463406077,0.0164973625157806,0.133089081683648,-0.744591279909425,-0.223979021828721,5592,"arith"
"APM","Stock merger",230,-0.469215968660833,0.0165674597343631,0.133675399815323,-0.747493546400531,-0.223934432276576,5592,"arith"
"APM","Stock merger",231,-0.471778658726527,0.0166367335064917,0.133999409256647,-0.750218031112273,-0.225611866105943,5592,"arith"
"APM","Stock merger",232,-0.474101719329807,0.016646297530776,0.134107749072534,-0.754483090783014,-0.228705504762771,5592,"arith"
"APM","Stock merger",233,-0.475490251839833,0.0167029987916592,0.133961857865624,-0.755205580105227,-0.229946186773944,5592,"arith"
"APM","Stock merger",234,-0.476665762821288,0.0167241579751393,0.134379575829949,-0.757704962979946,-0.230449684864684,5592,"arith"
"APM","Stock merger",235,-0.47920607831093,0.0167753315813967,0.135010388632775,-0.761682232600126,-0.232537397083804,5592,"arith"
"APM","Stock merger",236,-0.481075449316684,0.0168656883179191,0.135272649517663,-0.763554810258489,-0.234922860548023,5592,"arith"
"APM","Stock merger",237,-0.481167532691925,0.0169297121528421,0.135897535632905,-0.766591443507225,-0.232617164020301,5592,"arith"
"APM","Stock merger",238,-0.482883206963964,0.0169305703382866,0.135790545218647,-0.767412701176929,-0.234571367162298,5592,"arith"
"APM","Stock merger",239,-0.48484089765321,0.0169620903415647,0.136052202891322,-0.769687932199807,-0.235922603525576,5592,"arith"
"APM","Stock merger",240,-0.486103845714812,0.0170521505920912,0.13594767880758,-0.77001818716333,-0.236806178268304,5592,"arith"
"APM","Stock merger",241,-0.488463806150499,0.0170983530264696,0.136845249706775,-0.774392839746246,-0.238146259473112,5592,"arith"
"APM","Stock merger",242,-0.490602303364779,0.0172249146481214,0.137021953020913,-0.778425142856867,-0.241880079433553,5592,"arith"
"APM","Stock merger",243,-0.492360286370193,0.0172763709493616,0.137483284886486,-0.781215190284853,-0.243059836557508,5592,"arith"
"APM","Stock merger",244,-0.49393245213353,0.0172966222597479,0.138000201724684,-0.783366875211583,-0.245075974861277,5592,"arith"
"APM","Stock merger",245,-0.498134385286876,0.0173460564352487,0.138504335551084,-0.788760757796629,-0.246358560306192,5592,"arith"
"APM","Stock merger",246,-0.499834940250041,0.0174297002527914,0.139221225486574,-0.791836505866263,-0.247784954070534,5592,"arith"
"APM","Stock merger",247,-0.501355095271805,0.0174696808673958,0.139308848682773,-0.792626887650072,-0.249488827568207,5592,"arith"
"APM","Stock merger",248,-0.502270800207839,0.0175054455818747,0.139988222385868,-0.795015207131787,-0.250100202882683,5592,"arith"
"APM","Stock merger",249,-0.505736078954813,0.017608123876136,0.140187791455455,-0.798954236089273,-0.252359187642304,5592,"arith"
"APM","Stock merger",250,-0.507947907397919,0.0176815384376262,0.140952302737241,-0.803785653518136,-0.253025824533842,5592,"arith"
"APM","Full sample",-1,-0.000161503752855441,0.000370157593804772,0.00057910402784404,-0.0012058720187691,0.000984664234847606,14841,"log"
"APM","Full sample",0,0.00403193373147473,0.000645647350758628,0.00137072663713085,0.00136533548750485,0.00661621185899675,14841,"log"
"APM","Full sample",1,0.00512005201094972,0.000808519898113957,0.00211521398140631,0.000771761246025778,0.00903634125082224,14841,"log"
"APM","Full sample",2,0.00414058494949326,0.000909465028778871,0.00273318944486646,-0.00152749401672918,0.0089064733087699,14841,"log"
"APM","Full sample",3,0.00242826304223402,0.000995794091097492,0.00327225118353475,-0.00438639659528961,0.00805527283270056,14840,"log"
"APM","Full sample",4,0.000900457888630931,0.00105339843749262,0.00368683295629406,-0.00707119461414792,0.00714996840481315,14840,"log"
"APM","Full sample",5,0.000300437590437509,0.00113615953789109,0.00409829185270208,-0.0083614101833442,0.00729230309210797,14840,"log"
"APM","Full sample",6,-0.000695722487496755,0.00121184337106629,0.00446458758470244,-0.0101127783659044,0.00699982385697746,14840,"log"
"APM","Full sample",7,-0.00200954829084165,0.00129604494164497,0.00495953978259215,-0.012559631197768,0.00668097394655757,14840,"log"
"APM","Full sample",8,-0.00325041152661152,0.00134947175140303,0.00531961681596712,-0.0144957147021684,0.00596281077749197,14840,"log"
"APM","Full sample",9,-0.00424541130494157,0.00140415779826217,0.00581904874460705,-0.016596012691345,0.00563751566261028,14839,"log"
"APM","Full sample",10,-0.00528953907597871,0.00147434933589701,0.00598657821816893,-0.0179529360353824,0.00490558307145241,14839,"log"
"APM","Full sample",11,-0.00612456682705354,0.00155449093074995,0.00637951869313388,-0.019682903626888,0.00484890370522127,14839,"log"
"APM","Full sample",12,-0.00796149398167592,0.00162517017736709,0.00692831037292373,-0.0223038543193131,0.00396121535598217,14839,"log"
"APM","Full sample",13,-0.0092266049738627,0.00168523174431922,0.00730422177571968,-0.0245555042969521,0.00344072599296975,14839,"log"
"APM","Full sample",14,-0.00990955802456357,0.00175026514562807,0.00779170802117548,-0.0257742318417189,0.0037540385278687,14839,"log"
"APM","Full sample",15,-0.0110960425902325,0.00178724153609634,0.00816251382752761,-0.027892542532205,0.00323469015382562,14839,"log"
"APM","Full sample",16,-0.0129098887246034,0.00183323281693327,0.00859433610270697,-0.0307879585995451,0.00227156994909506,14839,"log"
"APM","Full sample",17,-0.0143082234230863,0.00189140177842021,0.00913386316564734,-0.033232861492953,0.00173097943230347,14839,"log"
"APM","Full sample",18,-0.0155956069044401,0.00195291182228053,0.009657711894033,-0.0355989011377994,0.00178164566582425,14839,"log"
"APM","Full sample",19,-0.0169238611128607,0.00201389200123019,0.0100469477842215,-0.0374533546546769,0.000923897761921524,14837,"log"
"APM","Full sample",20,-0.0189520338216838,0.00206203889688459,0.0104885020666534,-0.0403873361337016,-0.000115304893137034,14837,"log"
"APM","Full sample",21,-0.0199748908097802,0.00210755784915588,0.0109618467880833,-0.0422610438166157,-0.000229602887394353,14837,"log"
"APM","Full sample",22,-0.0213488625443614,0.00217075489581004,0.011243214107388,-0.044376552815901,-0.000783582814252344,14837,"log"
"APM","Full sample",23,-0.0228538299017763,0.00222377699168539,0.0116258013770261,-0.0464952997432794,-0.00153093382296555,14837,"log"
"APM","Full sample",24,-0.0241274882949133,0.00229209856193484,0.0121731533929656,-0.0491817229876895,-0.00178412876653644,14837,"log"
"APM","Full sample",25,-0.0251568540927754,0.00234389602282768,0.0124432976395802,-0.051123338710824,-0.00215332290690222,14837,"log"
"APM","Full sample",26,-0.0267327311601897,0.00237938711619418,0.0129624624753149,-0.0538915377187982,-0.00289809405222569,14837,"log"
"APM","Full sample",27,-0.0284509729976356,0.0024578146180746,0.0135021273995023,-0.057229036371486,-0.00340765865343571,14837,"log"
"APM","Full sample",28,-0.0294624301338547,0.00252166990877946,0.0140649534269595,-0.0593848088740901,-0.003276291684689,14837,"log"
"APM","Full sample",29,-0.0303546293924512,0.00257790574077387,0.0145329317554946,-0.0612032215324744,-0.00323350231790466,14837,"log"
"APM","Full sample",30,-0.0312126208598443,0.00262078406577214,0.0149337176888735,-0.0624079628186065,-0.00333176769422533,14837,"log"
"APM","Full sample",31,-0.0324087574221278,0.00267074958687182,0.0154554584880504,-0.0647638598981928,-0.00331824261096547,14837,"log"
"APM","Full sample",32,-0.0339123924153135,0.00270476019250267,0.0158403781437355,-0.0668136602723684,-0.00406397618636857,14837,"log"
"APM","Full sample",33,-0.0350406262965009,0.00274575487431295,0.0162945810292193,-0.0686799307147698,-0.00443785885679827,14837,"log"
"APM","Full sample",34,-0.0362067300645454,0.00279105106110318,0.0166723919274073,-0.0704109809953786,-0.00479394357286469,14837,"log"
"APM","Full sample",35,-0.0375684926732967,0.00283914779781696,0.0171799831280363,-0.0728566522183318,-0.00525764375491636,14837,"log"
"APM","Full sample",36,-0.0387584937026007,0.00287748838603583,0.0176019700923427,-0.0750500352200755,-0.00541398778353508,14837,"log"
"APM","Full sample",37,-0.0398147497057373,0.00292118683986975,0.0182148417803282,-0.0776114979033263,-0.00518117663588533,14837,"log"
"APM","Full sample",38,-0.0413292418099,0.00296726411099907,0.0186659771176125,-0.0803454813031178,-0.00588061421097144,14836,"log"
"APM","Full sample",39,-0.042318018531104,0.00300369669244266,0.0191575648532143,-0.0821500481465418,-0.00627960488271345,14836,"log"
"APM","Full sample",40,-0.0441358292500637,0.0030505258954692,0.0195885554552821,-0.0848925887843203,-0.00730627532306015,14836,"log"
"APM","Full sample",41,-0.0457523338383358,0.0031146158011083,0.0200515494948499,-0.0870017069919207,-0.00766745857638028,14835,"log"
"APM","Full sample",42,-0.0468145822049124,0.00315542469700876,0.0203849904385386,-0.089099765357968,-0.00775477172625805,14835,"log"
"APM","Full sample",43,-0.0483032526574805,0.00319471845880298,0.0210040930973564,-0.0918804408551412,-0.00778111432621379,14834,"log"
"APM","Full sample",44,-0.04935538769039,0.00323546279046091,0.0215042755960632,-0.0937572575672156,-0.00827996897435397,14834,"log"
"APM","Full sample",45,-0.0507368915575801,0.00327036807796504,0.0220026848443567,-0.0961222435221185,-0.00848502943100972,14834,"log"
"APM","Full sample",46,-0.0516029916184625,0.00331986653177943,0.0225279370169546,-0.0983873232989863,-0.00851811123564032,14834,"log"
"APM","Full sample",47,-0.0528146267431061,0.00335328030690469,0.0230841578234925,-0.100531792392214,-0.00889324630911727,14833,"log"
"APM","Full sample",48,-0.0541510100612406,0.00338743211625505,0.0234295034190187,-0.102838419711981,-0.00937947944113606,14833,"log"
"APM","Full sample",49,-0.0540335219476332,0.00342080066546108,0.0235402433073613,-0.103056714562195,-0.00798096635439377,14833,"log"
"APM","Full sample",50,-0.0553005507240857,0.00345709152325114,0.0240298715784222,-0.105363275262029,-0.00819456233333074,14832,"log"
"APM","Full sample",51,-0.056927566615951,0.00349103223259031,0.0246213015694789,-0.108627842079266,-0.00886959460968745,14832,"log"
"APM","Full sample",52,-0.0584770791464026,0.00352034206514863,0.0249681300441627,-0.11138183726877,-0.00997125239349213,14832,"log"
"APM","Full sample",53,-0.0594403666586082,0.003558705355645,0.0253370628962983,-0.113031696929945,-0.0101827547241546,14832,"log"
"APM","Full sample",54,-0.0598262814337099,0.00359916802245763,0.0256784854580853,-0.114650977272643,-0.00977097954293434,14832,"log"
"APM","Full sample",55,-0.0608904943598412,0.00364090590437203,0.026145723611091,-0.116288164803544,-0.0099781292417555,14832,"log"
"APM","Full sample",56,-0.0620081450329955,0.00366631483542688,0.0266138986020006,-0.118152940418628,-0.0098085263763111,14832,"log"
"APM","Full sample",57,-0.0630118046183897,0.00369599853951958,0.0267546341566837,-0.118668220883005,-0.010782759973221,14832,"log"
"APM","Full sample",58,-0.0642097588079375,0.00371315806127425,0.0270357662665247,-0.120135478967394,-0.0116760399612329,14831,"log"
"APM","Full sample",59,-0.0654392676404101,0.00374493907417079,0.027447287584088,-0.122951889545577,-0.0118626008722851,14831,"log"
"APM","Full sample",60,-0.0662347839224177,0.0037876691114359,0.0277594220214921,-0.124133473361344,-0.0120371016380941,14831,"log"
"APM","Full sample",61,-0.067333147535774,0.00382122403812887,0.0281691196910503,-0.126125391220982,-0.0119967647385966,14831,"log"
"APM","Full sample",62,-0.0688260236388607,0.00384901171144829,0.0285140667502534,-0.128703764946787,-0.0129368515230078,14831,"log"
"APM","Full sample",63,-0.0700858417278872,0.00387261018495411,0.0288760952259724,-0.130505375708265,-0.0134147709750613,14831,"log"
"APM","Full sample",64,-0.0713923934488042,0.00389061930084632,0.0291432748214276,-0.132534639244992,-0.0145460590769717,14829,"log"
"APM","Full sample",65,-0.0728183483335393,0.00391887086203246,0.0296635278998685,-0.135137986792838,-0.0153249894180462,14828,"log"
"APM","Full sample",66,-0.0741193645932367,0.00394290636659716,0.0299403094499464,-0.136482836071393,-0.0163829675901107,14827,"log"
"APM","Full sample",67,-0.0743395757633857,0.00397355757749243,0.0300931255612122,-0.136969654215766,-0.0162742948116652,14827,"log"
"APM","Full sample",68,-0.0753479932124257,0.00399345970518013,0.0304623570614175,-0.138911037869821,-0.0166311849539344,14827,"log"
"APM","Full sample",69,-0.0765696878942364,0.00401748156005437,0.0308680084691221,-0.141213811156684,-0.0172727241461788,14827,"log"
"APM","Full sample",70,-0.0779411337573983,0.00405491915675886,0.0314704100730051,-0.144293067473451,-0.0177257716537899,14827,"log"
"APM","Full sample",71,-0.0788285608812014,0.00408107001693414,0.0318956526291564,-0.146080079809386,-0.0179368262048104,14827,"log"
"APM","Full sample",72,-0.0805469063052455,0.0041039263523725,0.0321878792362114,-0.148747205140947,-0.0190218446020845,14826,"log"
"APM","Full sample",73,-0.0819180266121127,0.0041315057908543,0.0325966890424961,-0.151066162722505,-0.0198022783573142,14826,"log"
"APM","Full sample",74,-0.0836701273256041,0.00416027168484484,0.0329305765428467,-0.153667521632131,-0.0214821644890971,14826,"log"
"APM","Full sample",75,-0.0846470544940837,0.00417639108992974,0.0334155416181355,-0.155555362566203,-0.0220241010390578,14826,"log"
"APM","Full sample",76,-0.08550999799059,0.00420073082598146,0.0337916662189101,-0.157040724798417,-0.0221048019855409,14825,"log"
"APM","Full sample",77,-0.0863115515403418,0.0042331538311262,0.0342158079407799,-0.159107305174783,-0.0217733314550116,14825,"log"
"APM","Full sample",78,-0.0867055888227672,0.00425307031811472,0.0345380819176701,-0.160028925453394,-0.0211615118807864,14825,"log"
"APM","Full sample",79,-0.0876136108456579,0.00427388830785003,0.0347517400877888,-0.1607719975692,-0.0214491360639048,14824,"log"
"APM","Full sample",80,-0.0884459170488717,0.00430975582245514,0.0351329831657897,-0.162340820342997,-0.0219808141456468,14823,"log"
"APM","Full sample",81,-0.0893408098784573,0.00433509568826095,0.0353015335285289,-0.162969694823424,-0.0226155519697226,14823,"log"
"APM","Full sample",82,-0.0904171707677021,0.00436344886314543,0.0356387197001188,-0.163869772571405,-0.0225677798302296,14822,"log"
"APM","Full sample",83,-0.0914227674801529,0.00438632079514332,0.03601529378676,-0.165316034683561,-0.0229623381685177,14821,"log"
"APM","Full sample",84,-0.0927090538555441,0.00443038973023647,0.0366054955128584,-0.167417864262587,-0.0222383702446116,14821,"log"
"APM","Full sample",85,-0.0940552453564907,0.00445518609900691,0.0371971898214485,-0.169713877296061,-0.0230439553277975,14821,"log"
"APM","Full sample",86,-0.0954260860304328,0.00447888563366538,0.0375599262336119,-0.17234468951014,-0.0235625948074544,14821,"log"
"APM","Full sample",87,-0.0972695654992468,0.0045110111283377,0.0381505061456099,-0.175359962253302,-0.0241627724148347,14821,"log"
"APM","Full sample",88,-0.0986665643474776,0.0045277011396559,0.0384544276100094,-0.17727209037024,-0.0252178473568911,14820,"log"
"APM","Full sample",89,-0.0997191598487024,0.00455519236371412,0.0388922752379105,-0.178879187267977,-0.0252686459009852,14820,"log"
"APM","Full sample",90,-0.101552444090397,0.00458052994404776,0.0392137731499547,-0.181778239724551,-0.0268490143926096,14820,"log"
"APM","Full sample",91,-0.103084692694792,0.00460255208594517,0.0395593280050486,-0.18409568494453,-0.0279508918078393,14820,"log"
"APM","Full sample",92,-0.104117459305999,0.00463159796998855,0.0400162031668354,-0.186383884035849,-0.0275882385788912,14818,"log"
"APM","Full sample",93,-0.104683319916083,0.00465033249572648,0.0402541502206886,-0.187372568114443,-0.028233775178861,14818,"log"
"APM","Full sample",94,-0.105899824725817,0.00466608952439183,0.0406386422550333,-0.18947193210304,-0.0284626532400026,14818,"log"
"APM","Full sample",95,-0.107684717025773,0.00469148727109036,0.0410977330907406,-0.191765950499568,-0.0294238197360002,14818,"log"
"APM","Full sample",96,-0.109414168511457,0.00472306958938089,0.0415315783347588,-0.19429431849761,-0.0303820458892092,14818,"log"
"APM","Full sample",97,-0.110945257731653,0.00476423976713481,0.0421590059750254,-0.197391213314013,-0.0312738006208522,14818,"log"
"APM","Full sample",98,-0.112487905500118,0.00478005124143996,0.0424636541140106,-0.199699154384784,-0.0321829818152243,14818,"log"
"APM","Full sample",99,-0.113471056423665,0.00481220173024059,0.0428593195884164,-0.201317049647438,-0.0322961153993344,14817,"log"
"APM","Full sample",100,-0.114467910943925,0.00482813168946451,0.0432441145497506,-0.203202016316879,-0.0326713213012938,14817,"log"
"APM","Full sample",101,-0.116077240816717,0.00484764357439878,0.0435904823518695,-0.205335459369937,-0.0344330631180551,14816,"log"
"APM","Full sample",102,-0.117575180009029,0.00485848708071893,0.043820769742957,-0.207115228022442,-0.0358040758895297,14816,"log"
"APM","Full sample",103,-0.118811430502811,0.00488798872151238,0.0441987711268781,-0.208793408115486,-0.0363641038856356,14816,"log"
"APM","Full sample",104,-0.119939802309037,0.0049155956892745,0.0446046945218755,-0.210540207770498,-0.0365330446270648,14816,"log"
