permno,date_index,master_deal_no,group,car_log_sc_1,car_log_vwretd_1,pct_cash,pct_stk,tpublic,car_sc,car_refit_250.x,r_sc,pre_rmse_sc,car_apm,car_refit_250.y,r_apm,pre_rmse_apm
10145,5661,2515443020,7799,-0.0161651447415352,-0.00781265646219254,100,,Sub.,-0.0232067029564089,-0.12158323454283,,0.00457237711172328,-0.0254157574747452,-0.192679503291547,1,0.00501979674013768
10145,6178,2929148020,9004,-0.00314562022686005,-0.0011370312422514,100,,Sub.,0.000134560462139501,-0.0852790607607915,,0.00454737187347125,0.0032929111743056,-0.0824206265366802,1,0.00603934032744282
10147,1443,339418020,9949,0.0281444154679775,0.0186436101794243,,100,Priv.,0.0228000188937041,-0.701302636906982,,0.0197133176301013,-0.0583702035089278,-1.26473011902906,3,0.0306207477142569
10147,1461,348219020,10067,0.0603654384613037,0.0491552986204624,,100,Priv.,0.041488517370708,-0.637782900172503,,0.0198456745575786,0.0720353979062,-1.40914206745796,3,0.0300400390460069
10147,1610,394615020,11094,0.075454019010067,0.0962209552526474,100,,Sub.,0.0961213263069388,-0.714029703284261,,0.0212223614543445,0.0758448586096309,-2.22109081917563,2,0.031000550630551
10147,2002,504448020,12615,0.128396302461624,0.0861153081059456,,100,Sub.,0.084489813686785,0.187979053041176,,0.0179253267333901,0.07395757357996,0.373156378645509,1,0.0274937543638833
10147,3033,962356020,17136,-0.0993624627590179,-0.00961490534245968,100,,Priv.,-0.0742407989200051,0.0677409674736862,,0.0176326564465897,-0.231907248605781,0.669870917108529,1,0.0210885982207243
10147,3327,1173946040,987,-0.15681429207325,-0.0284443758428097,100,,Priv.,-0.166867639950844,-1.31415236122098,,0.0214955648153236,-0.194998322270317,-1.79873767769859,1,0.021594935282027
10147,3422,1222951020,1308,-0.05086350440979,-0.0787050649523735,100,,Priv.,-0.0452648736322098,-0.773035941193842,,0.0273788957402852,0.156638474398799,-0.531285107246742,1,0.0237622594299408
10147,3642,1330079020,1989,-0.111872933804989,-0.123456209897995,100,,Priv.,-0.055012997775414,-0.528170169090869,,0.0254222701362662,-0.173092008821992,-0.881907634617012,2,0.0231335767191522
10147,3884,1459308020,2624,-0.00200064480304718,-0.019234636798501,100,,Priv.,0.0151463651165918,0.0088998402493677,,0.0200983045854344,0.013538177238366,-0.346605390343994,2,0.0180377844759297
10147,4061,1609696020,3133,-0.0181088410317898,-0.0216721389442682,100,,Priv.,-0.0123079379595417,-0.150628714547259,,0.0133609806279899,0.0190849569131423,-0.255238411160283,1,0.0120597105493781
10147,4108,1626466020,3265,0.0155908986926079,0.00787333305925131,100,,Priv.,0.0091584756110907,-0.191639508468688,,0.0119680664808312,-0.00080675920547299,-0.209879116785722,1,0.0111978560664232
10147,4251,1687255020,3708,-0.0138132069259882,-0.000752143561840057,100,,Priv.,-0.004984297002012,-0.298161038903234,,0.0105768864646427,0.034611380140826,-0.344517268335497,1,0.0116229152112966
10147,4406,1758555020,4238,-0.00724442675709724,-0.0136007778346539,100,,Priv.,0.0055452343369768,0.0715846152598485,,0.00985211583190632,0.00295573386467701,0.026088541084916,1,0.0114339873806299
10147,4508,1807497020,4536,0.00924614164978266,0.000116495415568352,100,,Priv.,0.0103652466419983,0.53584744522626,,0.00940224221211894,0.0358291553076616,0.58307037456555,1,0.0105350416684359
10147,6040,2755791020,8846,0.00201562140136957,0.000364546664059162,100,,Priv.,-0.00624049939680605,0.143916629682618,,0.00654450857119159,0.0013554195366326,0.322769217747781,1,0.00810136299730555
10149,2191,576073020,13350,0.0139132216572762,0.0142375873401761,,100,Public,0.0269872603867763,-0.689213318823402,,0.0162395932971566,0.0146864123165822,0.0115412963235247,2,0.024771249814324
10157,514,22068020,6311,-0.0444633699953556,-0.0456143543124199,100,,Public,-0.0439453909304939,-0.255480830913874,,0.0141275053704943,-0.062070020869051,-0.371379153136584,1,0.0149666585690532
10161,570,105857020,516,0.0262638293206692,0.0265660900622606,100,,Sub.,0.0208283981883319,0.0035463884612815,,0.019356248446529,0.0265135679037072,-0.422555843812132,1,0.014418464285078
