"method","subsample","event_date","mean_car","boot_se","lo","hi","n"
"Placebo","Full sample",27,-0.0182543701227443,0.00558671927561091,-0.0294439801619157,-0.00709707735476534,6925
"Placebo","Full sample",28,-0.0186865074449498,0.00549328834015229,-0.0295022753592435,-0.00805409930067772,6925
"Placebo","Full sample",29,-0.019450040835376,0.00535439423526113,-0.0300819493686885,-0.0089652647426942,6925
"Placebo","Full sample",30,-0.0201840495288967,0.00541294687584692,-0.0308379428426196,-0.00948849373099877,6925
"Placebo","Full sample",31,-0.0198071699011647,0.00549840532838009,-0.0305304766316378,-0.00903368436573307,6925
"Placebo","Full sample",32,-0.0202646983835707,0.00580185121909206,-0.0317264074957846,-0.00907002801180597,6925
"Placebo","Full sample",33,-0.0211514367969589,0.00612281378099008,-0.0332524814872774,-0.00920978553954306,6925
"Placebo","Full sample",34,-0.0215517077054465,0.00642378938341868,-0.0339141150418086,-0.00905659437356372,6925
"Placebo","Full sample",35,-0.0221653976550145,0.00638802863540635,-0.0349227533928562,-0.00986449858953936,6925
"Placebo","Full sample",36,-0.0235552483665866,0.00639479063028699,-0.0364387596612955,-0.0111872440135903,6925
"Placebo","Full sample",37,-0.0236403930959631,0.00651987835400732,-0.0368916803737398,-0.0111586830846832,6925
"Placebo","Full sample",38,-0.0241985018442175,0.00663246027206398,-0.0376356630949317,-0.0113649421098669,6925
"Placebo","Full sample",39,-0.0255841433229612,0.00683664396372629,-0.0395304015471406,-0.01245896559596,6925
"Placebo","Full sample",40,-0.0259178877609383,0.00702064374508592,-0.0402095280501292,-0.0120566784945403,6925
"Placebo","Full sample",41,-0.0268335083525739,0.00699413132337247,-0.0409270458136108,-0.013216670605653,6925
"Placebo","Full sample",42,-0.0276168349249678,0.00716636996863754,-0.0419821826954754,-0.0139205295577926,6925
"Placebo","Full sample",43,-0.0285685920648797,0.007169431311064,-0.0428698318474241,-0.0148753409591898,6925
"Placebo","Full sample",44,-0.0297542932398292,0.00744202860219222,-0.0446627697042073,-0.0157170655514572,6925
"Placebo","Full sample",45,-0.0308013551927574,0.00769801263672032,-0.0462027987086733,-0.0161386414666156,6925
"Placebo","Full sample",46,-0.0315503115796482,0.00789523207653902,-0.0476993986268479,-0.0167680167852676,6925
"Placebo","Full sample",47,-0.0324270518282198,0.00808494656452035,-0.0487713627594177,-0.0171621869207629,6925
"Placebo","Full sample",48,-0.0337444569172096,0.00823804530487797,-0.0502969435939768,-0.0181137649635911,6925
"Placebo","Full sample",49,-0.0340676406483313,0.00847094076894352,-0.0513054768007773,-0.0182130952159741,6925
"Placebo","Full sample",50,-0.0338272115007475,0.00842239478055929,-0.0510943717196282,-0.0181015679730529,6925
"Placebo","Full sample",51,-0.035146279625974,0.00862949056402982,-0.05289563450139,-0.0190752294320514,6925
"Placebo","Full sample",52,-0.0353937650197848,0.00868285459763224,-0.0529997977787149,-0.0192942637868169,6925
"Placebo","Full sample",53,-0.0356474120112123,0.00889960536503292,-0.0538948828606311,-0.0190351737942198,6925
"Placebo","Full sample",54,-0.0365628313422177,0.00894467555938423,-0.0547869179712365,-0.0196871646102188,6925
"Placebo","Full sample",55,-0.0368840139611107,0.00906051427594814,-0.0551847567120418,-0.0200216008568393,6925
"Placebo","Full sample",56,-0.0370682483695728,0.00929457430755362,-0.0560315879197024,-0.0195399486402017,6925
"Placebo","Full sample",57,-0.0370843258126134,0.00934985788357753,-0.0560927542152097,-0.0193977493643594,6925
"Placebo","Full sample",58,-0.0369482604853773,0.00939714735043638,-0.0563821643463008,-0.0192412284424579,6925
"Placebo","Full sample",59,-0.0373473536828065,0.0095299009904838,-0.0569111332449991,-0.0194925488282259,6925
"Placebo","Full sample",60,-0.0382350352287052,0.00974004797725317,-0.0582634293283597,-0.0202235996427514,6925
"Placebo","Full sample",61,-0.0381750099191165,0.00993764669748884,-0.0583954975556582,-0.0194912114194637,6925
"Placebo","Full sample",62,-0.0396115208070931,0.0102390944783586,-0.060593767092146,-0.0202913240064075,6925
"Placebo","Full sample",63,-0.0400157976141847,0.0103831349305415,-0.0614733610400935,-0.0204742920460622,6925
"Placebo","Full sample",64,-0.0400538272578364,0.0104712734021723,-0.0621593940742486,-0.020574010097049,6925
"Placebo","Full sample",65,-0.0404472696440577,0.0105408609923087,-0.0627747243883284,-0.0209998269188877,6925
"Placebo","Full sample",66,-0.0405711403946464,0.010761364282916,-0.0631720777238302,-0.0207811042617194,6925
"Placebo","Full sample",67,-0.0410096645972114,0.0108643055711482,-0.0638971538813997,-0.020529440535477,6925
"Placebo","Full sample",68,-0.0411917094256753,0.011129947066734,-0.0644912655264315,-0.0204559854705522,6925
"Placebo","Full sample",69,-0.042300989006405,0.0113302766882268,-0.0660586660086977,-0.0210731739194526,6925
"Placebo","Full sample",70,-0.042263242676835,0.0115574464411152,-0.0664187433437007,-0.0208673452456107,6925
"Placebo","Full sample",71,-0.042755684279131,0.0116160634524713,-0.0671004356087869,-0.0210663042630997,6925
"Placebo","Full sample",72,-0.0437983002914963,0.0117014683131158,-0.0681916908427143,-0.0219033207616034,6925
"Placebo","Full sample",73,-0.0431707499991746,0.0118675706012169,-0.068183187311722,-0.0208370207922773,6925
"Placebo","Full sample",74,-0.0437950029843096,0.0120238332676887,-0.0688651672556118,-0.0213393367771512,6925
"Placebo","Full sample",75,-0.0448492484829297,0.012115227591088,-0.0698963777776446,-0.02229828810432,6925
"Placebo","Full sample",76,-0.0457486471759881,0.0123135319114393,-0.0712194790889835,-0.0225814622610691,6925
"Placebo","Full sample",77,-0.0469628620842688,0.0125140782901213,-0.0722525305543861,-0.0239744414878158,6925
"Placebo","Full sample",78,-0.0474853590188014,0.0126386231302722,-0.073214907905413,-0.0238055812115863,6925
"Placebo","Full sample",79,-0.0475940343280074,0.0129159730450364,-0.0741539286975621,-0.0229295921517096,6925
"Placebo","Full sample",80,-0.0478901505389041,0.0131527749406591,-0.0745055705493213,-0.0227254461383441,6925
"Placebo","Full sample",81,-0.048114053386504,0.0131465584894049,-0.074992474039173,-0.0228731976686367,6925
"Placebo","Full sample",82,-0.048983255106249,0.0132761510228495,-0.0759508940214796,-0.023426912091515,6925
"Placebo","Full sample",83,-0.0489704048638359,0.0135542486092635,-0.076746716198586,-0.0233351800292297,6925
"Placebo","Full sample",84,-0.0491787192171987,0.0134771063529027,-0.0764135766825374,-0.0232949737977149,6925
"Placebo","Full sample",85,-0.0492667521618009,0.013681765351011,-0.076827833073004,-0.023387281917575,6925
"Placebo","Full sample",86,-0.0499351594528391,0.013870541570037,-0.0779527692535862,-0.0239669148773867,6925
"Placebo","Full sample",87,-0.049867876064601,0.0139041353103959,-0.0778001904656261,-0.0234831722322434,6925
"Placebo","Full sample",88,-0.0500889589426113,0.0139703848760244,-0.0781821041642153,-0.0236868726937323,6925
"Placebo","Full sample",89,-0.0501217360319458,0.0141371941006105,-0.0784907450982693,-0.0232131376108456,6925
"Placebo","Full sample",90,-0.0516081120033261,0.0144687043225776,-0.0807404466418866,-0.0239214147445318,6925
"Placebo","Full sample",91,-0.0523192628060351,0.0145280906499306,-0.0817880326020814,-0.0246536188087806,6925
"Placebo","Full sample",92,-0.0526161671263297,0.0144470460346654,-0.0816584188348436,-0.0249088428959803,6925
"Placebo","Full sample",93,-0.0527301910065112,0.0144323890842488,-0.0825107869349245,-0.0251399792506921,6925
"Placebo","Full sample",94,-0.053590763926535,0.0146765974577978,-0.0831181745271393,-0.0259539499825533,6925
"Placebo","Full sample",95,-0.0537567885935294,0.0147920159805419,-0.0842027406052204,-0.0255260198113377,6925
"Placebo","Full sample",96,-0.0545082085461651,0.0149202502109571,-0.085115188396692,-0.0263529210682178,6925
"Placebo","Full sample",97,-0.0550997941455804,0.0152024694324617,-0.086139220859968,-0.026125061451538,6925
"Placebo","Full sample",98,-0.0562831191101069,0.0151564572471402,-0.0871514908617042,-0.0274685503373018,6925
"Placebo","Full sample",99,-0.0561992968071005,0.0151936094569327,-0.0868152013151053,-0.0269301261227886,6925
"Placebo","Full sample",100,-0.0564263896723505,0.0152662886984645,-0.0874097572996305,-0.0271156402055028,6925
"Placebo","Full sample",101,-0.0574129831589448,0.0153853791678732,-0.088808319685609,-0.0281174619856081,6925
"Placebo","Full sample",102,-0.0580815569975327,0.0156799197975961,-0.0901010018908895,-0.0282537647877418,6925
"Placebo","Full sample",103,-0.0589429800034285,0.0159040668565336,-0.0912998387898811,-0.0289974912974242,6925
"Placebo","Full sample",104,-0.0592629881439959,0.0160014277634991,-0.0921500407308498,-0.0294869477283097,6925
"Placebo","Full sample",105,-0.0596888795700029,0.0163016570990642,-0.0927933859104279,-0.0291006570058693,6925
"Placebo","Full sample",106,-0.0602070603562268,0.0164568809226976,-0.0940051723466455,-0.0296488143851608,6925
"Placebo","Full sample",107,-0.0602017592817004,0.0167365844981061,-0.0942257574052029,-0.0289452627426402,6925
"Placebo","Full sample",108,-0.0600003763067631,0.0167624023461075,-0.0941265320491135,-0.029077452621002,6925
"Placebo","Full sample",109,-0.0610686186244125,0.0167937104930671,-0.0953319143170222,-0.0302065054650983,6925
"Placebo","Full sample",110,-0.0621562034278878,0.0169383308173145,-0.0966945095458724,-0.0310856679714952,6925
"Placebo","Full sample",111,-0.0621879264765682,0.0169091358521901,-0.0964175920614117,-0.0312451357385057,6925
"Placebo","Full sample",112,-0.0622619787096874,0.0168225265032201,-0.0967156116590412,-0.0314921272654599,6925
"Placebo","Full sample",113,-0.0626564092441698,0.0171062555756194,-0.0974926926530002,-0.03141293691708,6925
"Placebo","Full sample",114,-0.0628743337393749,0.0174096122397618,-0.0984013377155292,-0.0306089367194041,6925
"Placebo","Full sample",115,-0.063618777237878,0.0177346232770166,-0.0994799942110091,-0.0310594443271549,6925
"Placebo","Full sample",116,-0.0634273679417214,0.017955134055652,-0.0996926265767644,-0.0304298183213676,6925
"Placebo","Full sample",117,-0.0637148827193091,0.0179453690134148,-0.100409764356912,-0.0306706411084953,6925
"Placebo","Full sample",118,-0.0643703716491038,0.0181251144431952,-0.100851576289151,-0.0307423806222195,6925
"Placebo","Full sample",119,-0.0654535441023867,0.0183337569385743,-0.10284238544636,-0.0316011470179772,6925
"Placebo","Full sample",120,-0.0656360120717217,0.0182328432240617,-0.102441926207597,-0.0315119548556602,6925
"Placebo","Full sample",121,-0.0666185260766931,0.0185562346494871,-0.104640474176152,-0.0320753821203859,6925
"Placebo","Full sample",122,-0.0679539231134581,0.0185887173184267,-0.105838647810486,-0.0339770741451113,6925
"Placebo","Full sample",123,-0.0681820211758911,0.0185349549822813,-0.106060694662035,-0.0340272032957097,6925
"Placebo","Full sample",124,-0.0684997966488514,0.0186592776993689,-0.106047160125546,-0.0332628033931975,6925
"Placebo","Full sample",125,-0.0682921879216088,0.018815317868962,-0.105888959143027,-0.03298853940303,6925
"Placebo","Full sample",126,-0.0683530326811325,0.0187932372806447,-0.105613356205804,-0.033383493894226,6925
"Placebo","Full sample",127,-0.0685562691274223,0.0189214298125228,-0.106501880775592,-0.0330052457117782,6925
"Placebo","Full sample",128,-0.0685797615703071,0.0190281292260416,-0.106735997515173,-0.0327863940936444,6925
"Placebo","Full sample",129,-0.0686233213084093,0.0190482908554354,-0.107171039736829,-0.0326588006866942,6925
"Placebo","Full sample",130,-0.0699192932428197,0.0191990578392217,-0.108232550862414,-0.0336934982492813,6925
"Placebo","Full sample",131,-0.0701760085734371,0.0194040409499741,-0.109068014600778,-0.0340347227138338,6925
"Placebo","Full sample",132,-0.0704680195698323,0.0196532614051765,-0.109656484961107,-0.0336323345390075,6925
"Placebo","Full sample",133,-0.0709454793275136,0.0197747261066142,-0.109899228853276,-0.034167533308323,6925
"Placebo","Full sample",134,-0.0714876045461058,0.0200174085930726,-0.110977452003463,-0.0342546817453569,6925
"Placebo","Full sample",135,-0.0718711657938012,0.020163547980275,-0.111097007626512,-0.0341990982883696,6925
"Placebo","Full sample",136,-0.0725367928280904,0.020394400511078,-0.112507697344679,-0.0342934627865507,6925
"Placebo","Full sample",137,-0.0727523220043557,0.0203723508294859,-0.112696426492876,-0.0342890001698195,6925
"Placebo","Full sample",138,-0.0737226225927274,0.0203538866822594,-0.113536220874464,-0.0354979145102521,6925
"Placebo","Full sample",139,-0.0733112139132353,0.0201434725107698,-0.112897824969258,-0.0356339652463244,6925
"Placebo","Full sample",140,-0.0735652764980271,0.02015013023006,-0.113264360079205,-0.0361082981253134,6925
"Placebo","Full sample",141,-0.0739040740734365,0.0202358619394248,-0.11362424038356,-0.0364551713555909,6925
"Placebo","Full sample",142,-0.0750268606925891,0.020641249849526,-0.115177471023261,-0.0367718023938642,6925
"Placebo","Full sample",143,-0.0756352850893881,0.0206768308543214,-0.115969856965584,-0.0375000546179764,6925
"Placebo","Full sample",144,-0.0762056929922718,0.0208574000216327,-0.116640205452139,-0.0375823049761508,6925
"Placebo","Full sample",145,-0.0761825212889057,0.0210880402958613,-0.117051814693333,-0.0373295213516101,6925
"Placebo","Full sample",146,-0.075386244869657,0.0215178112001391,-0.117045720798941,-0.0356205163970007,6925
"Placebo","Full sample",147,-0.0758212823011227,0.021429331169083,-0.117269919921412,-0.036568177672574,6925
"Placebo","Full sample",148,-0.0768451450220495,0.0217896307078978,-0.119165300826355,-0.0368717720145755,6925
"Placebo","Full sample",149,-0.0763201641568263,0.0220696501729607,-0.119212998921761,-0.0351458705070649,6925
"Placebo","Full sample",150,-0.0769368086696072,0.0221893199669909,-0.11966754124736,-0.0356228676202027,6925
"Placebo","Full sample",151,-0.077154187498322,0.0223339444205497,-0.119673527799264,-0.0353101393824419,6925
"Placebo","Full sample",152,-0.0773240494712378,0.0225392228180874,-0.120970819517055,-0.0356326864805462,6925
"Placebo","Full sample",153,-0.0769268646725487,0.0224751669752178,-0.120432054931436,-0.034889605855175,6925
"Placebo","Full sample",154,-0.0775585255923811,0.0225425707503607,-0.121186194334512,-0.0355121854619664,6925
"Placebo","Full sample",155,-0.0784639490198615,0.0226612524376242,-0.122190981311056,-0.0364846394324733,6925
"Placebo","Full sample",156,-0.0784328135095517,0.0228405630836377,-0.122760664527035,-0.0359119287299075,6925
"Placebo","Full sample",157,-0.0786031861876913,0.0231896111018993,-0.123175768186584,-0.0355493551293839,6925
"Placebo","Full sample",158,-0.0787208069965644,0.023239949950999,-0.123381422656585,-0.0358043956161706,6925
"Placebo","Full sample",159,-0.0787408964576514,0.0232955294993655,-0.123917911347278,-0.0356621516730299,6925
"Placebo","Full sample",160,-0.0797401002876152,0.0233329971409697,-0.125086453874822,-0.0366606355179302,6925
"Placebo","Full sample",161,-0.0797161473597702,0.0233821183973449,-0.125260555184419,-0.0363113728750134,6925
"Placebo","Full sample",162,-0.0797631087962902,0.0236006873915751,-0.1252778450581,-0.036020750542582,6925
"Placebo","Full sample",163,-0.080029591057309,0.0235904469814747,-0.125547943529701,-0.0364572388697957,6925
"Placebo","Full sample",164,-0.0815365561732536,0.0237873697984135,-0.126884880856727,-0.0378967814672832,6925
"Placebo","Full sample",165,-0.0817801247157225,0.0238836442781676,-0.127633279983132,-0.037548089391349,6925
"Placebo","Full sample",166,-0.0827162394902301,0.0242872474788102,-0.129155193557278,-0.0378212898325229,6925
"Placebo","Full sample",167,-0.0828752587960318,0.0245055966852986,-0.130092182018751,-0.0371732813546066,6925
"Placebo","Full sample",168,-0.0825323322675084,0.0244110051853369,-0.128903219226773,-0.037353038405554,6925
"Placebo","Full sample",169,-0.083453930324811,0.0246934164570855,-0.130717184573361,-0.037798649153413,6925
"Placebo","Full sample",170,-0.0836025119997158,0.0245574924404202,-0.130557874082941,-0.0381166544192413,6925
"Placebo","Full sample",171,-0.0832681077036446,0.0246609304878542,-0.131236379397644,-0.0380291750416296,6925
"Placebo","Full sample",172,-0.0830379476290158,0.0245321570324657,-0.131175785412979,-0.0385292263909804,6925
"Placebo","Full sample",173,-0.0839883314781609,0.024716566411937,-0.132457769300742,-0.0392501593135602,6925
"Placebo","Full sample",174,-0.0844553546498577,0.0249646228266051,-0.133755013694729,-0.0394930906138735,6925
"Placebo","Full sample",175,-0.0848374949806695,0.0250668422307702,-0.134268028102027,-0.0398463577876818,6925
"Placebo","Full sample",176,-0.0852024457793443,0.0252081698459131,-0.134806536948144,-0.0399040772982429,6925
"Placebo","Full sample",177,-0.0861124788183485,0.0253284033179182,-0.135934117477952,-0.040698602771515,6925
"Placebo","Full sample",178,-0.0867920423000414,0.0257996387321172,-0.13707060608622,-0.0399257340678123,6925
"Placebo","Full sample",179,-0.0864327369586973,0.0258810375782973,-0.136693642366676,-0.0393050127787759,6925
"Placebo","Full sample",180,-0.0864659046772898,0.0260252410776404,-0.137004641265426,-0.0390419068974721,6925
"Placebo","Full sample",181,-0.0871600329919794,0.0262195210510429,-0.138439354594083,-0.0394609141604814,6925
"Placebo","Full sample",182,-0.0875457696368265,0.0263485013824806,-0.139185338766494,-0.039717734711504,6925
"Placebo","Full sample",183,-0.0885378144096397,0.0264531515822473,-0.140336449719287,-0.0406348331445107,6925
"Placebo","Full sample",184,-0.0887706727333526,0.0264177136919779,-0.140336492115402,-0.040940776223303,6925
"Placebo","Full sample",185,-0.0890470969740156,0.0264162643090163,-0.14020724345953,-0.0413284588623516,6925
"Placebo","Full sample",186,-0.0893574785108399,0.0265035803893658,-0.140469248312462,-0.0408054893415432,6925
"Placebo","Full sample",187,-0.0894869662826203,0.0267181763122514,-0.141260376719471,-0.0408830647397032,6925
"Placebo","Full sample",188,-0.0901347431069078,0.0267367004042103,-0.142530293611503,-0.0419051105458427,6925
"Placebo","Full sample",189,-0.090036618394556,0.0269513677228344,-0.14240874167508,-0.0415677744573853,6925
"Placebo","Full sample",190,-0.0906791770101556,0.0270547101405542,-0.142874994342186,-0.0419672967477816,6925
"Placebo","Full sample",191,-0.0903612786630227,0.0270864138684275,-0.14256127517195,-0.0409964052153052,6925
"Placebo","Full sample",192,-0.0908962602057793,0.0270329700912873,-0.143228976893577,-0.0417675366910598,6925
"Placebo","Full sample",193,-0.0916488906970004,0.0271074843329762,-0.144492966264266,-0.0423874036111626,6925
"Placebo","Full sample",194,-0.0919692325060476,0.0272330781065439,-0.145118149266783,-0.0424223280655264,6925
"Placebo","Full sample",195,-0.0925271574321836,0.027209414403201,-0.145714464855171,-0.0429856322956102,6925
"Placebo","Full sample",196,-0.093306828108409,0.0274542055408141,-0.146119721555845,-0.043110268544699,6925
"Placebo","Full sample",197,-0.0932449249511724,0.0275319203165644,-0.146689170991091,-0.0431500277785612,6925
"Placebo","Full sample",198,-0.094101870899563,0.0276098444781052,-0.147560978861669,-0.0437471151966691,6925
"Placebo","Full sample",199,-0.0937597145347074,0.0277570730300214,-0.147779351899846,-0.0427994623498362,6925
"Placebo","Full sample",200,-0.0937452561849715,0.0277924584690104,-0.147604590643897,-0.0426519110329321,6925
"Placebo","Full sample",201,-0.0935180863157037,0.0278752331925919,-0.147896521487894,-0.0425762011542587,6925
"Placebo","Full sample",202,-0.0937215317115835,0.0282140425186061,-0.148050296245035,-0.0424789715539763,6925
"Placebo","Full sample",203,-0.0938134312307882,0.0281898688339763,-0.148190811778399,-0.0427134133327371,6925
"Placebo","Full sample",204,-0.0943316556809642,0.028412632629176,-0.148966220869092,-0.0426937062131176,6925
"Placebo","Full sample",205,-0.0939417683157876,0.0285400668468521,-0.149695393185143,-0.0417530259088822,6925
"Placebo","Full sample",206,-0.0947152562226186,0.0285629812660302,-0.150379728499995,-0.0425702216954298,6925
"Placebo","Full sample",207,-0.0948487028420495,0.0285729454701498,-0.150632003403152,-0.0429132525321851,6925
"Placebo","Full sample",208,-0.0954495570975801,0.0286588426016561,-0.151563471866724,-0.043151539096515,6925
"Placebo","Full sample",209,-0.0958026146552522,0.0288738961425833,-0.152531987587881,-0.0431046372457781,6925
"Placebo","Full sample",210,-0.0953697894907086,0.0288070717340794,-0.151317693358251,-0.042662372998775,6925
"Placebo","Full sample",211,-0.0953431003481587,0.0289738072704158,-0.151537419122055,-0.0421444539888331,6925
"Placebo","Full sample",212,-0.0954829414749712,0.0291769095636111,-0.152144797448785,-0.0420121175034676,6925
"Placebo","Full sample",213,-0.0962003760158044,0.0293621218065321,-0.153045161447876,-0.0421818695113869,6925
"Placebo","Full sample",214,-0.0968423848200503,0.0294604314334808,-0.154326842736832,-0.0428253663748667,6925
"Placebo","Full sample",215,-0.0970685415014003,0.029640814466001,-0.154675560746342,-0.0423604565903917,6925
"Placebo","Full sample",216,-0.0971567185715684,0.0299853867824386,-0.155884094613418,-0.0422161264699708,6925
"Placebo","Full sample",217,-0.098150097876579,0.0302063116194565,-0.157010612094957,-0.0417601324824774,6925
"Placebo","Full sample",218,-0.0984997607643816,0.030308440809556,-0.157340677483022,-0.0422486693930257,6925
"Placebo","Full sample",219,-0.0991131736152433,0.0305013483528032,-0.158626333340838,-0.0421221351881433,6925
"Placebo","Full sample",220,-0.0990279791058669,0.0305636812751558,-0.158607235925939,-0.0421618734771726,6925
"Placebo","Full sample",221,-0.0998862683714367,0.0306992238537381,-0.159574510804259,-0.0435032778907118,6925
"Placebo","Full sample",222,-0.10061740977184,0.0307043499198873,-0.160564216833763,-0.0442878884850066,6925
"Placebo","Full sample",223,-0.101170578291434,0.0309324521501155,-0.161475389577699,-0.044888102616304,6925
"Placebo","Full sample",224,-0.100810863216867,0.0313151621386046,-0.162225866595296,-0.0432915701823254,6925
"Placebo","Full sample",225,-0.101501447625144,0.0313353063043347,-0.163031696124224,-0.0432965440609044,6925
"Placebo","Full sample",226,-0.102309699145086,0.0315046413487964,-0.163692264784812,-0.0441682401301977,6925
"Placebo","Full sample",227,-0.102574799422478,0.0314786336366317,-0.163935799802882,-0.04421501615098,6925
"Placebo","Full sample",228,-0.103703077813882,0.0316870838078099,-0.165593451994637,-0.0450147256969742,6925
"Placebo","Full sample",229,-0.103898456121042,0.0318266925446527,-0.166072424462856,-0.0455318645558037,6925
"Placebo","Full sample",230,-0.104806669325971,0.0321354851698214,-0.16728601756305,-0.0458626249100516,6925
"Placebo","Full sample",231,-0.105220400789682,0.0321972732408613,-0.167782978761706,-0.0465241355826895,6925
"Placebo","Full sample",232,-0.106143054324272,0.0323622979636901,-0.168990041101854,-0.0472422723540332,6925
"Placebo","Full sample",233,-0.105519531973471,0.0325637266090636,-0.16914624992239,-0.0457570260675237,6925
"Placebo","Full sample",234,-0.105542250902491,0.0325231265684319,-0.168941107857985,-0.0460539962326734,6925
"Placebo","Full sample",235,-0.106068666757826,0.0326465363055796,-0.16992119951249,-0.0469270489690115,6925
"Placebo","Full sample",236,-0.10657879790626,0.0328530199551882,-0.170650188959467,-0.04699700613771,6925
"Placebo","Full sample",237,-0.106491406838895,0.0330017001421219,-0.170549149768784,-0.0467260113857174,6925
"Placebo","Full sample",238,-0.105859759046263,0.0331449956223544,-0.170284750515228,-0.0460976760176563,6925
"Placebo","Full sample",239,-0.105630010557783,0.0332130093772165,-0.170057144641607,-0.0459771967890301,6925
"Placebo","Full sample",240,-0.106637727547534,0.0334964751536151,-0.171996556324484,-0.0467084578176146,6925
"Placebo","Full sample",241,-0.107333588964028,0.0335443350777901,-0.172230545298332,-0.0474501904098153,6925
"Placebo","Full sample",242,-0.107718117310396,0.0334970208162425,-0.172625043216905,-0.0478117576764302,6925
"Placebo","Full sample",243,-0.107876345124975,0.0336542915486493,-0.173170897463839,-0.0476782262684592,6925
"Placebo","Full sample",244,-0.108317281933335,0.0338207483625406,-0.173631308353594,-0.0477861955927273,6925
"Placebo","Full sample",245,-0.108614588903409,0.0338550397209246,-0.174588749720148,-0.0479811779822239,6925
"Placebo","Full sample",246,-0.108794515244958,0.0340319000564875,-0.175432726622434,-0.0476722398077111,6925
"Placebo","Full sample",247,-0.109300993552587,0.0342551671308041,-0.176243776417136,-0.047277159812071,6925
"Placebo","Full sample",248,-0.11017659527924,0.0343801979597371,-0.177756543576743,-0.0481137827699175,6925
"Placebo","Full sample",249,-0.111318457964256,0.0345632053193101,-0.17892813492739,-0.0488026867768322,6925
"Placebo","Full sample",250,-0.111312168874828,0.0346094747169182,-0.178966892021973,-0.0485734449182304,6925
"Placebo","Cash merger",-1,-0.000458342839714422,0.000347279580275848,-0.00107993718563806,0.000282738704279142,5676
"Placebo","Cash merger",0,-0.000765755676038804,0.000562401671520299,-0.00186892408406895,0.000398866257517917,5676
"Placebo","Cash merger",1,-0.00112613033557833,0.00102828072893207,-0.00320212310020491,0.000993928514747159,5676
"Placebo","Cash merger",2,-0.0022222198392385,0.00128237380840174,-0.00479118953031706,0.000400295264730609,5676
"Placebo","Cash merger",3,-0.00296226516757729,0.00147147097500385,-0.00591146653594608,-9.57236613731898e-05,5676
"Placebo","Cash merger",4,-0.00425583543015973,0.00164717611738509,-0.00767546032755618,-0.00111549987828284,5676
"Placebo","Cash merger",5,-0.00570860809941633,0.00158399774946501,-0.00889755008769955,-0.00273233792051902,5676
"Placebo","Cash merger",6,-0.0053070188477906,0.00173783415226958,-0.00884795716481626,-0.00191861335070357,5676
"Placebo","Cash merger",7,-0.00535745502778761,0.00203977082990648,-0.0092605850714312,-0.00143665710673344,5676
"Placebo","Cash merger",8,-0.00549750672172875,0.00216184986347712,-0.00942373917327089,-0.00102723798745311,5676
"Placebo","Cash merger",9,-0.0061789538638659,0.00221383946700468,-0.0103013492982475,-0.00167022189232674,5676
"Placebo","Cash merger",10,-0.00668120198791231,0.00241103570251813,-0.0111974836904331,-0.00170489980757955,5676
"Placebo","Cash merger",11,-0.00754688852913241,0.00276029304189636,-0.0127384765640449,-0.00203061015927477,5676
"Placebo","Cash merger",12,-0.00865232151483901,0.00299769118917698,-0.0143799140920704,-0.00266978205214823,5676
"Placebo","Cash merger",13,-0.00922924830626423,0.00302377467070462,-0.0149058686912341,-0.00333591120943689,5676
"Placebo","Cash merger",14,-0.0104168597111858,0.00302050457029916,-0.0161305796156239,-0.00440742527246804,5676
"Placebo","Cash merger",15,-0.0104782510600246,0.00310048492056242,-0.0163635084290331,-0.00449068140564321,5676
"Placebo","Cash merger",16,-0.0111211776826138,0.00320065292164508,-0.0171138111075372,-0.00500505682382974,5676
"Placebo","Cash merger",17,-0.0126979083046139,0.00348853195157282,-0.019477117098643,-0.00607405653251176,5676
"Placebo","Cash merger",18,-0.013427918067117,0.00361849231019072,-0.0204393630929464,-0.00656349035715053,5676
"Placebo","Cash merger",19,-0.012892146021695,0.00397917272651615,-0.0209304708362941,-0.00539623900016538,5676
"Placebo","Cash merger",20,-0.0137914583328603,0.00396993260212571,-0.0218807230924532,-0.00623652722940263,5676
"Placebo","Cash merger",21,-0.0137522346120927,0.0041333183210126,-0.0222807822187972,-0.00574667204359206,5676
"Placebo","Cash merger",22,-0.014557728640748,0.00436283046325875,-0.0234616152222699,-0.00611895324199368,5676
"Placebo","Cash merger",23,-0.0143733154069634,0.00451325888191132,-0.0233132394085491,-0.00559714797538433,5676
"Placebo","Cash merger",24,-0.0156337967673406,0.00470206244645539,-0.0249966224666897,-0.00644395532929529,5676
"Placebo","Cash merger",25,-0.0162383134756706,0.00492745251892608,-0.0260234885315247,-0.00671737572028839,5676
"Placebo","Cash merger",26,-0.0170156185455286,0.00501893668642151,-0.0272559987546966,-0.00740933138342864,5676
"Placebo","Cash merger",27,-0.0180136601808709,0.0051305816831206,-0.0284731083106802,-0.00845006583190277,5676
"Placebo","Cash merger",28,-0.018337810292053,0.00501011955719241,-0.0285832850538035,-0.00888481129492969,5676
"Placebo","Cash merger",29,-0.0193971008332248,0.00496423525653238,-0.0297107038014737,-0.0101091608982117,5676
"Placebo","Cash merger",30,-0.0200246563536376,0.00499688401145218,-0.0302217127133761,-0.0107714674666042,5676
"Placebo","Cash merger",31,-0.0193965776142087,0.0051779983523808,-0.0301901946828077,-0.010008652868259,5676
